jdate,q_ref0,q_ref1,q_ref2,q_ref3,w_ref0,w_ref1,w_ref2,a_ref0,a_ref1,a_ref2
2459000.520787037,0.5626948663270752,-0.5814127823514784,-0.2833873725676085,0.5148060421136242,-2.1882606069520828e-05,-0.000248741404472401,-0.001115590188211554,0.006731023123416917,-0.0032286378273153437,0.0023921257723844135
2459000.520810185,0.5631856147801335,-0.5809804661280307,-0.28418699508111733,0.5143164523026114,-2.1726840452535273e-05,-0.00024881719379848055,-0.0011155403551213244,0.006736516146383538,-0.0032114414070526704,0.002397979770221893
2459000.5208333335,0.5636756755770307,-0.5805472738741896,-0.28498618768578077,0.5138263017677761,-2.1570728876689417e-05,-0.00024889008300433207,-0.0011154791701151149,0.006751409295513377,-0.003086147322229942,0.00288813224815018
2459000.5208564815,0.5641650284586162,-0.5801132238146497,-0.2857849170062692,0.5133356109129609,-2.141427375886365e-05,-0.00024896007165145474,-0.001115406644675375,0.006752306359742879,-0.003123082354024483,0.0026511732442267024
2459000.5208796295,0.5646536827317451,-0.5796783080557468,-0.2865831978783264,0.5128443705852064,-2.1258123796361636e-05,-0.00024903466936610776,-0.0011153564312788092,0.006752960402926745,-0.003159906271443669,0.00241390174864166
2459000.520902778,0.565141647660662,-0.5792425186270187,-0.2873810451192645,0.5123525715756478,-2.110163525433084e-05,-0.00024910636428642115,-0.0011152948894468892,0.0067675331100432974,-0.0030344257129902782,0.0029035140299504252
2459000.520925926,0.5656289030735899,-0.578805873865752,-0.28817842540689004,0.5118602343572668,-2.094481062633576e-05,-0.00024917515268903885,-0.0011152220087100317,0.006772896672094669,-0.003017141671267304,0.002908469543136016
2459000.520949074,0.5661154582417758,-0.5783683658314798,-0.28897535355387255,0.5113673497433543,-2.0788076923972066e-05,-0.0002492460460135611,-0.0011151602388095034,0.006769119209905566,-0.003108137414691956,0.002428469520014059
2459000.520972222,0.5666013126411031,-0.5779299953229836,-0.2897718283565924,0.5108739184086741,-2.063142717753717e-05,-0.00024931904715922793,-0.0011151095801754049,0.00677433562252099,-0.003090778238942623,0.0024330137405368076
2459000.5209953706,0.5670864754789359,-0.5774907543147642,-0.2905678645880443,0.5103799311087642,-2.047444882135349e-05,-0.0002493891382618211,-0.0011150475987624776,0.006788477677260978,-0.002965035296379222,0.002922065888022881
2459000.5210185186,0.5675709267127007,-0.5770506612836941,-0.29136342901551576,0.5098854083957082,-2.031714434712795e-05,-0.0002494563179479838,-0.001114974298720329,0.006793683263803138,-0.0029476623204285684,0.0029262534003741134
2459000.5210416666,0.5680546755704411,-0.5766097082233322,-0.2921585364269975,0.5093903410332781,-2.0159928154005755e-05,-0.0002495256033697952,-0.0011149121248028337,0.00679002043596879,-0.0030386538639954296,0.0024458308689443505
2459000.5210648146,0.568537721544365,-0.5761678959329815,-0.29295318563539136,0.5088947296871713,-2.0002793254223134e-05,-0.0002495969956045703,-0.0011148610664239076,0.006795078366518148,-0.0030211697508090887,0.002449845789848091
2459000.521087963,0.5690200737881912,-0.5757252163295968,-0.29374739137383354,0.5083985650740847,-1.984533973471475e-05,-0.0002496654729879294,-0.0011147987054906544,0.006808787277817802,-0.002895224892595232,0.0029380243923321173
2459000.521111111,0.5695017123988216,-0.5752816880206019,-0.2945411205143813,0.5079018678141572,-1.9687570160171466e-05,-0.00024973103441521026,-0.0011147250461457639,0.006813834339471223,-0.0028777149048846706,0.0029417635663314154
2459000.521134259,0.5699826465504216,-0.5748373029416699,-0.295334387805571,0.5074046286324483,-1.9529886152257377e-05,-0.000249798699807193,-0.0011146625134716664,0.00681028925657109,-0.0029687175435740803,0.0024607653895563878
2459000.521157407,0.5704628757483828,-0.5743920618954682,-0.2961271920711431,0.5069068481885188,-1.937228070103222e-05,-0.0002498684742967465,-0.0011146111224401014,0.006815188300518511,-0.0029511236488650827,0.002464175780487969
2459000.5211805557,0.5709424091158547,-0.5739459567220423,-0.29691954803840365,0.5064085171361888,-1.9214366713188823e-05,-0.0002499353265352089,-0.00111454843073092,0.006828464292812884,-0.0028249259713208235,0.0029518001668288286
2459000.5212037037,0.5714212268489754,-0.5734990061916506,-0.29771142262630335,0.5059096562049626,-1.9056146629842425e-05,-0.0002499992585126153,-0.0011144744643916643,0.006829280935295223,-0.0028616997199054353,0.0027125290717522673
2459000.5212268517,0.5718993381117946,-0.5730512021465629,-0.2985028306061022,0.5054102560354458,-1.889819801443324e-05,-0.00025006781191474505,-0.001114422851362451,0.006829851676921776,-0.002898322233020256,0.002473263183572474
2459000.52125,0.572376751991205,-0.5726025363804679,-0.2992937866803088,0.5049103072479462,-1.8739948327609187e-05,-0.00025013344071930983,-0.0011143599609358624,0.006842803662482597,-0.002771952307742394,0.002960356005879671
2459000.5212731482,0.5728534487914683,-0.5721530277576412,-0.30008425785219467,0.5044098306186965,-1.8581400080460017e-05,-0.00025019614363482344,-0.0011142857972085184,0.006847572572132319,-0.002754278513601039,0.0029628806233919784
2459000.5212962963,0.5733294376200379,-0.5717026680903339,-0.30087425883937824,0.5039088167759516,-1.8422932798408103e-05,-0.0002502609529218252,-0.0011142227912806467,0.0068442272444538925,-0.0028452908107352817,0.002481102766031656
2459000.5213194443,0.5738047180040289,-0.5712514581854087,-0.30166378848645176,0.5034072663692514,-1.826453942670029e-05,-0.00025032786934675924,-0.0011141709319627557,0.006848847808910734,-0.0028274942876741135,0.002483555077493285
2459000.521342593,0.5742792989755094,-0.5707993897796886,-0.30245286145407,0.5029051699809595,-1.8105855041544217e-05,-0.00025039185604177987,-0.0011141078113460663,0.00686136499954743,-0.0027009568310598434,0.0029696263200770963
2459000.521365741,0.5747531609753361,-0.5703464818683038,-0.30324144484746557,0.502402548457041,-1.7946882167584337e-05,-0.0002504529142239814,-0.0011140334486256214,0.006865973448866255,-0.0026831692289468294,0.002971634785400217
2459000.521388889,0.5752263130697817,-0.5698927261948236,-0.3040295533625502,0.5018993923731585,-1.778798762452243e-05,-0.0002505160761656399,-0.0011139702364077707,0.0068627457336554116,-0.0027741445161011038,0.0024896097792109413
2459000.521412037,0.5756987547779961,-0.5694381235854489,-0.30481718582597433,0.5013957023945071,-1.7629164181011793e-05,-0.00025058134614384616,-0.0011139181895387922,0.006867207757674658,-0.002756266962637681,0.0024913010244672906
2459000.5214351853,0.5761704951148107,-0.5689826656889729,-0.3056043569098596,0.5008914690253125,-1.7470059866091475e-05,-0.0002506436817089685,-0.0011138548978628722,0.006879286830059467,-0.0026294869976624985,0.002976908167427662
2459000.5214583334,0.57664151462015,-0.5685263716613282,-0.3063910337692306,0.5003867132208917,-1.731067720367517e-05,-0.00025070308221715134,-0.001113780369077533,0.006880046264338715,-0.002666116479842891,0.0027361547221618683
2459000.5214814814,0.5771118223325477,-0.5680692331666379,-0.3071772310961809,0.4998814254896431,-1.7151540933368708e-05,-0.0002507671123579855,-0.0011137282247202242,0.006880558102305508,-0.0027026277552310517,0.0024952509835947864
2459000.52150463,0.5775814272256159,-0.5676112418094299,-0.307962963533737,0.49937559630712414,-1.6992131370869223e-05,-0.00025082820445233254,-0.001113664847663309,0.006892310882609514,-0.0025756608986208895,0.00298049362583016
2459000.521527778,0.5780503099416447,-0.5671524168442227,-0.308748198311508,0.4988692466804534,-1.683245098784195e-05,-0.0002508863564707126,-0.0011135902382647513,0.006896641275254281,-0.0025576742362361507,0.0029815577526682295
2459000.521550926,0.5785184794715517,-0.5666927498966217,-0.3095329500825357,0.4983623670962036,-1.6672844154771277e-05,-0.0002509466146543396,-0.0011135268133308724,0.006893617121235875,-0.0026486893226613643,0.0024985404248705147
2459000.521574074,0.5789859353657787,-0.5662322417883503,-0.3103172177069814,0.4978549581982201,-1.6513303778115085e-05,-0.0002510089803112733,-0.001113474565724347,0.0068977980482071094,-0.0026306397770156542,0.0024992070646031412
2459000.5215972224,0.5794526865428964,-0.5657708840670816,-0.3111010157851093,0.4973470104239552,-1.635350017262292e-05,-0.00025106840409730663,-0.001113411108763901,0.006909114767956042,-0.002503539058879864,0.0029832836599687925
2459000.5216203704,0.5799187137884024,-0.5653086961105687,-0.31188431165933467,0.49683854484183954,-1.6193435871328138e-05,-0.00025112488543446466,-0.0011133364501000284,0.006913285192391745,-0.0024854399981448835,0.002983845939223316
2459000.5216435185,0.5803840260444515,-0.5648456694814882,-0.31266711994994906,0.49632955189334327,-1.603344240898514e-05,-0.0002511834701397632,-0.0011132729684974762,0.006910378691350924,-0.0025764468871024245,0.0025004385926692724
2459000.5216666665,0.5808486228603102,-0.5643818050149687,-0.31344943950865445,0.4958200322304831,-1.587351266719387e-05,-0.0002512441647359645,-0.001113220689681962,0.006914399409178482,-0.0025583377389638757,0.002500290412550896
2459000.521689815,0.5813125131349011,-0.563917094170197,-0.31423128494574576,0.4953099762136558,-1.5713329841748522e-05,-0.0002513019122506414,-0.0011131572137752749,0.006925277808860555,-0.002430961056214652,0.002984153803157786
2459000.521712963,0.5817756777512464,-0.5634515564874825,-0.31501262364963845,0.49479940502215897,-1.555289646800839e-05,-0.0002513567097508683,-0.0011130825337730497,0.006929287056160783,-0.0024127818499657594,0.002984061979779944
2459000.521736111,0.5822381256187688,-0.5629851834523502,-0.3157934702313802,0.4942883090346045,-1.5392531255102658e-05,-0.0002514136145081869,-0.0011130190635070267,0.006926498763745936,-0.0025038304145499806,0.002499954426774294
2459000.521759259,0.5826998563047266,-0.5625179758957353,-0.31657382356332786,0.4937766888899383,-1.523222696827415e-05,-0.00025147262719687374,-0.0011129667957699495,0.006930361252716749,-0.00248558985096438,0.0024993921432440403
2459000.5217824075,0.5831608786461052,-0.5620499252261001,-0.3173536982020318,0.49326453491765604,-1.507167971020356e-05,-0.0002515286886456793,-0.00111290335037156,0.006940800503939076,-0.002358070124231229,0.0029822589287637606
2459000.5218055556,0.5836211736721745,-0.5615810511022832,-0.31813306165500155,0.4927518683540258,-1.491089212246762e-05,-0.0002515817976159545,-0.00111282872758711,0.006941479470543252,-0.0023944650137863693,0.0027399427194387737
2459000.5218287036,0.5840807502364723,-0.5611113449528331,-0.3189119284898624,0.49223867954001665,-1.475031666299054e-05,-0.0002516395429061494,-0.001112776501859619,0.0069419099305980374,-0.002430746243663121,0.0024974814068118995
2459000.521851852,0.5845396171376391,-0.5606407981397613,-0.3196903132368765,0.49172495877299266,-1.458950591407774e-05,-0.0002516943326857867,-0.0011127131029120734,0.006952019362795932,-0.002303096551488087,0.0029797625941183096
2459000.521875,0.5849977554971827,-0.560169430426514,-0.3204681834662825,0.4912107273510163,-1.442846242316327e-05,-0.00025174616824062343,-0.0011126385492483636,0.0069557489921091365,-0.0022847983046760624,0.0029783632587532813
2459000.521898148,0.5854551741467122,-0.5596972331808289,-0.3212455537427303,0.49069597556439604,-1.426748224444955e-05,-0.0002518001098113366,-0.0011125752164720714,0.006953168670392798,-0.002375813163906389,0.002493696074794736
2459000.521921296,0.5859118726640179,-0.5592242072451524,-0.3220224229422798,0.4901807040518402,-1.410655821222585e-05,-0.0002518561589942087,-0.0011125231009822094,0.006956747988490878,-0.002357394883395822,0.002492305076870497
2459000.5219444446,0.5863678598106911,-0.5587503439073922,-0.3227988055796278,0.4896649030518385,-1.394540908575151e-05,-0.0002519092489691227,-0.00111245983144305,0.00696641695284523,-0.0022295218595596786,0.002974153268845536
2459000.5219675926,0.5868231168289187,-0.5582756630715855,-0.323574669306355,0.4891485939471337,-1.3784037414214714e-05,-0.0002519593780771599,-0.0011123854080631423,0.0069699860266668355,-0.002211106533982857,0.002972353606584501
2459000.5219907407,0.5872776524971679,-0.5578001560458273,-0.32435002864761847,0.48863176698712046,-1.362272629772815e-05,-0.0002520116144571269,-0.0011123222232261763,0.006967525126925759,-0.0023021487587844337,0.0024870821941365548
2459000.5220138887,0.5877314664171742,-0.5573238236620693,-0.3251248825088675,0.4881144227897836,-1.346146855611696e-05,-0.0002520659584601172,-0.001112270265993506,0.006970943682841247,-0.002283628057489641,0.0024852153306061985
2459000.522037037,0.5881845672907673,-0.5568466571547407,-0.3258992453552717,0.48759655156022985,-1.3299995927912658e-05,-0.0002521173384682574,-0.0011122071664276696,0.006980170687766183,-0.0021555923074499236,0.0029663216313986175
2459000.522060185,0.5886369364968839,-0.556368676553095,-0.3266730849441662,0.4870781747473219,-1.313831100816789e-05,-0.00025216575486275737,-0.0011121329356519269,0.006980794641380656,-0.0021919076208923942,0.002722308609830982
2459000.522083333,0.5890885827635278,-0.555889873102588,-0.3274464157658206,0.4865592825563645,-1.2976812743774129e-05,-0.00025221881512251367,-0.0011120811343052637,0.006981169527279073,-0.0022281123788189805,0.002478155717841587
2459000.5221064817,0.5895395147669694,-0.555410237980256,-0.3282192522759129,0.4860398651453213,-1.281510721743448e-05,-0.0002522689086916682,-0.0011120182056888592,0.006990066196606126,-0.0020999015738428816,0.002959006320368303
2459000.5221296297,0.5899897139750071,-0.5549297913211458,-0.32899156229148935,0.48551994402801213,-1.265319706829273e-05,-0.0002523160332385014,-0.0011119441426370611,0.006993353061609943,-0.002081324209437955,0.0029563252170000834
2459000.5221527778,0.5904391890740118,-0.5544485243278717,-0.32976336026985,0.4849995093809949,-1.2491342628105574e-05,-0.00025236526577131115,-0.001111881339523034,0.006991102235525504,-0.002172380774789875,0.002470209363704085
2459000.522175926,0.5908879396973009,-0.5539664378221437,-0.330534645153013,0.4844785617965935,-1.2329536683309932e-05,-0.0002524166058770082,-0.0011118297817127448,0.00699423923769797,-0.0021537087325983863,0.00246738845427875
2459000.5221990743,0.5913359744511656,-0.5534835229364921,-0.3313054313326557,0.4839570914111942,-1.2167533755382009e-05,-0.0002524649749710078,-0.0011117671080467005,0.007002693559951238,-0.002025378977062074,0.0029472736798294955
2459000.5222222223,0.5917832749496815,-0.5529997999209793,-0.33207568674644,0.4834351197927874,-1.2005336404964477e-05,-0.00025251037385678587,-0.0011116933332248622,0.007005820475834671,-0.0020067115756008586,0.0029440535747359375
2459000.5222453703,0.5922298498284834,-0.5525152599160333,-0.3328454258155667,0.4829126370739371,-1.1843191974080826e-05,-0.0002525578777807833,-0.00111163081000938,0.00700369034139254,-0.002097742303177477,0.0024576673735361423
2459000.5222685183,0.5926756987188253,-0.5520299037560323,-0.3336146474728622,0.4823896438552716,-1.1681093240463675e-05,-0.00025260749102923844,-0.0011115795529450894,0.007006666315557241,-0.002079025648570063,0.0024540746684054574
2459000.522291667,0.5931208302011114,-0.5515437224876136,-0.3343833661113686,0.48186613020016367,-1.1518807771012372e-05,-0.00025265412941427026,-0.0011115171949148787,0.00701467789407383,-0.0019504916247518984,0.0029335544122838877
2459000.522314815,0.5935652259947116,-0.5510567365138924,-0.33515154972845085,0.48134211777811753,-1.1356338129263539e-05,-0.0002526977919858977,-0.0011114437396114254,0.0070152470266086385,-0.0019866744572215427,0.002688290154396719
2459000.522337963,0.5940088946998339,-0.5505689368982047,-0.33591921273240566,0.48081759665958906,-1.1194029577690627e-05,-0.00025274610458470795,-0.0011113927377124227,0.007015564229583646,-0.002022789936733537,0.002442734282245115
2459000.5223611114,0.5944518448606885,-0.5500803146385,-0.3366863694920714,0.48029255687255973,-1.103154198382186e-05,-0.0002527914401021417,-0.001111330649537235,0.007023242659078406,-0.001894127208503843,0.0029218166099261728
2459000.5223842594,0.5948940582952794,-0.5495908902335249,-0.33745298807951396,0.4797670201394649,-1.0868877947754567e-05,-0.00025283379606555906,-0.001111257467798053,0.0070260879082609555,-0.001875303855237829,0.00291775024546229
2459000.5224074074,0.5953355435580665,-0.549100654706729,-0.3382190828649877,0.47924097650663144,-1.0706261900553303e-05,-0.00025287825925415775,-0.001111195569240035,0.00702417133538951,-0.0019663619899050544,0.00243039528704491
2459000.5224305554,0.5957763003079374,-0.5486096088846544,-0.3389846528115521,0.47871442655203567,-1.0543686594230266e-05,-0.0002529248308490921,-0.0011111449501080286,0.007026865403610282,-0.0019474800028974936,0.0024260420837286523
2459000.522453704,0.5962163370280461,-0.5481177437124534,-0.3397497122367125,0.4781873602715777,-1.0380942550185734e-05,-0.00025296842078323313,-0.0011110832519563942,0.0070341000961034374,-0.0018187127444450827,0.002904181669986251
2459000.522476852,0.5966556356698928,-0.547625079813667,-0.3405142293157949,0.4776597994555342,-1.0218032302843224e-05,-0.00025300903090339,-0.001111010496629847,0.007036784408701439,-0.0017998233122717955,0.0028995185927754887
2459000.5225,0.5970942047519163,-0.547131608134846,-0.34127821840478656,0.47713173408809106,-1.0055167261249472e-05,-0.00025305174548462153,-0.0011109490157126109,0.007034988262606952,-0.0018908120248409775,0.002412227710643965
2459000.522523148,0.5975320439148312,-0.5466373295299193,-0.34204167843430794,0.47660316477464154,-9.89234016836771e-06,-0.00025309656802232673,-0.0011108988200267606,0.007037521189038427,-0.001871891907722825,0.002407124327062112
2459000.5225462965,0.597969161617838,-0.5461422348551744,-0.3428046237259261,0.4760740814343727,-9.729354585196262e-06,-0.0002531384075486289,-0.0011108375742550968,0.007044312454663271,-0.0017429690743967943,0.0028846454882361784
2459000.5225694445,0.5984055399274155,-0.5456463448765564,-0.34356702253044413,0.4755445059472328,-9.566213080411845e-06,-0.0002531772614089828,-0.0011107652710056293,0.007046835718236547,-0.001723977988086773,0.0028796302059017464
2459000.5225925925,0.5988411873131019,-0.5451496504758151,-0.3443288891705355,0.4750144282504648,-9.403113960379603e-06,-0.0002532182209114618,-0.0011107042587649707,0.007045161726507406,-0.0018150031760914727,0.002391701700101981
2459000.5226157405,0.5992761034315616,-0.5446521525009966,-0.34509022259543704,0.474483848935817,-9.240049954791917e-06,-0.00025326128887803246,-0.0011106545446756544,0.00704753357860622,-0.001796008496316277,0.002386092892539438
2459000.522638889,0.5997102966897124,-0.5441538417468615,-0.345851037088138,0.473952757879441,-9.07683774562418e-06,-0.00025330136983829,-0.001110593790989493,0.007053880328908006,-0.0016669143672895083,0.002863162126593489
2459000.522662037,0.600143749281399,-0.5436547391089196,-0.3466113009942462,0.47342117703579095,-8.913479907642313e-06,-0.00025333846119711607,-0.0011105219902592083,0.007054376835083119,-0.0017029318991213665,0.0026162534657460336
2459000.522685185,0.6005764696238504,-0.543154835407321,-0.3473710285979358,0.4728890962991326,-8.750247996921253e-06,-0.0002533802088504372,-0.0011104726688008298,0.007054619640991434,-0.0017388977129991995,0.0023690630076056377
2459000.5227083336,0.6010084660777358,-0.5426541213977527,-0.3481302341424171,0.4723565055219053,-8.58687563292282e-06,-0.000253418966093945,-0.0011104123109079832,0.00706063269945265,-0.0016096727361517985,0.0028458389520164477
2459000.5227314816,0.6014397209352572,-0.542152618069165,-0.3488888860497192,0.4718234267107307,-8.423365338575497e-06,-0.00025345473108172404,-0.0011103409163869234,0.007062875312600143,-0.0015905955662523993,0.0028396366042684703
2459000.5227546296,0.6018702425738575,-0.5416503161967884,-0.3496469985730201,0.47128984972825766,-8.25989243832077e-06,-0.0002534926043781499,-0.0011102808469634455,0.007061416203473393,-0.0016816531430885965,0.002350787933966626
2459000.5227777776,0.6023000306878221,-0.5411472166068031,-0.3504045707101447,0.4707557751293101,-8.096449694955507e-06,-0.0002535325849716205,-0.0011102320842025142,0.007063505530279124,-0.0016624497868754904,0.0023448668256609
2459000.522800926,0.6027290935699602,-0.5406433100092837,-0.35116161664159184,0.4702211927425257,-7.932876777931499e-06,-0.000253569570002738,-0.0011101722878110202,0.007069073385592549,-0.0015331534224223404,0.002820655949557623
2459000.522824074,0.6031574136490421,-0.5401386175123887,-0.351918104898736,0.4696861246369602,-7.769176262292332e-06,-0.0002536035646256694,-0.0011101014976737543,0.007071153906515358,-0.0015140162408754704,0.0028139672562662826
2459000.522847222,0.6035849992673762,-0.5396331298109405,-0.3526740497238855,0.46915056061056193,-7.605510317171488e-06,-0.00025363966296703506,-0.0011100420122557774,0.007069818062474623,-0.0016049541237470293,0.0023254477735114207
2459000.52287037,0.604011850089431,-0.539126847771727,-0.35342945006264226,0.46861450126055854,-7.44187164582839e-06,-0.00025367786765430084,-0.0011099938386385584,0.007071746891191851,-0.0015858065023455828,0.0023182571412776317
2459000.5228935187,0.6044379743941338,-0.5386197620032306,-0.35418432011619355,0.46807793632442185,-7.27811311052734e-06,-0.00025371308027496964,-0.0011099346850388938,0.007076869292887907,-0.0014563800951525841,0.0027934635662846294
2459000.5229166667,0.6048633547344434,-0.5381118937443499,-0.3549386285072742,0.4675408879484655,-7.114237289858566e-06,-0.00025374529297117113,-0.0011098645110222656,0.007077314289336568,-0.0014922419056303186,0.0025456782194301095
2459000.5229398147,0.6052879993725456,-0.537603233656997,-0.35569238939647135,0.4670033459222219,-6.950461448405887e-06,-0.00025378216517365836,-0.0011098168302050228,0.007077505501442562,-0.0015281189870513508,0.002297225305911833
2459000.522962963,0.6057119165465273,-0.5370937723046934,-0.3564456169534742,0.46646529995242303,-6.786573479652491e-06,-0.00025381603954842825,-0.0011097581575059761,0.0070822936092792815,-0.001398547173444661,0.002772316461041056
2459000.522986111,0.6061350888898849,-0.5365835310374363,-0.3571982798501906,0.4659267722592391,-6.62257596551342e-06,-0.0002538469130280416,-0.0011096884816259173,0.007084091992424814,-0.0013792611609756466,0.002765034979290427
2459000.5230092593,0.6065575246479136,-0.5360725004470313,-0.35795039225294595,0.46538775257136455,-6.45860803668262e-06,-0.0002538798938854575,-0.0011096301473216392,0.007082973216861536,-0.0014703006286989411,0.0022751606217044245
2459000.5230324073,0.6069792235274291,-0.5355606813713347,-0.35870195316416204,0.4648482414415767,-6.294662317427578e-06,-0.0002539149821323821,-0.0011095831506869737,0.007084620843291145,-0.0014509713154204856,0.002267543380074097
2459000.5230555558,0.6074001937014899,-0.5350480643262848,-0.3594529766932897,0.46430822854911985,-6.130614810975483e-06,-0.00025394706879469826,-0.001109525167974951,0.007088962228652456,-0.0013212887176582597,0.0027420697705704327
2459000.523078704,0.6078204179390624,-0.5345346707782385,-0.36020343162422735,0.46376773617675726,-5.966468100725977e-06,-0.0002539761531898291,-0.0011094562024241016,0.007090600613077301,-0.0013019424997830005,0.0027342484252013263
2459000.523101852,0.608239904432306,-0.5340204912587323,-0.36095333208160196,0.4632267540105497,-5.802348044609798e-06,-0.00025400734358349536,-0.0011093985830863133,0.007089606129071236,-0.0013929501182777296,0.002244173846741697
2459000.523125,0.6086586528965536,-0.5335055266051306,-0.36170267707593906,0.4626852825971816,-5.6382473750367715e-06,-0.0002540406412714441,-0.0011093523060502917,0.00709109200995092,-0.0013735698773407578,0.0022361005447835876
2459000.5231481483,0.6090766714504542,-0.5329897672722986,-0.3624514806762959,0.4621433115749021,-5.474055226465215e-06,-0.0002540709350762186,-0.0011092950594331903,0.007094988124540722,-0.00124380161504998,0.002709836893635444
2459000.5231712963,0.6094939429967606,-0.5324732348468726,-0.3631997117719676,0.4616008632907097,-5.309774180380826e-06,-0.00025409822494640484,-0.0011092268500571562,0.0070964653893288475,-0.001224412903007179,0.002701485231939349
2459000.5231944444,0.6099104756760545,-0.5319559197959861,-0.3639473844517744,0.4610579273858413,-5.145516944153193e-06,-0.0002541276205513003,-0.0011091699913508282,0.007095595141986111,-0.0013153799155308675,0.0022112974499842574
2459000.5232175924,0.610326269209206,-0.531437822959799,-0.3646944977292344,0.460514504404522,-4.9812761870791054e-06,-0.00025415912183440856,-0.0011091244757304962,0.007096920652189065,-0.0012959234941910536,0.002202856653537257
2459000.523240741,0.6107413316607168,-0.5309189347328774,-0.36544106563163836,0.459970583943597,-4.8169542802100175e-06,-0.00025418761728740393,-0.0011090680067738768,0.007100370543270764,-0.0011660587336661625,0.002675971291663124
2459000.523263889,0.6111556460662836,-0.530399276820673,-0.3661870571552372,0.45942618841485044,-4.65255380521605e-06,-0.00025421310628521814,-0.0011090005875965697,0.0071007476812051515,-0.0012018148128932586,0.002426508331147336
2459000.523287037,0.6115692205093273,-0.5298788396331109,-0.3669324863424469,0.45888130742189953,-4.488217744719799e-06,-0.0002542432565602846,-0.0011089556690345383,0.007100870356467695,-0.001237521017444233,0.0021768634958508146
2459000.5233101854,0.6119820630127979,-0.5293576135204524,-0.36767736718780647,0.4583359305317162,-4.323808283745903e-06,-0.0002542703991904237,-0.001108899806412125,0.007103985214159268,-0.0011075958129006705,0.002649499620595218
2459000.5233333334,0.612394156710594,-0.5288356202784414,-0.36842166876570787,0.4577900802063402,-4.1593280162067515e-06,-0.0002542945343818489,-0.0011088330064466185,0.0071051813930783966,-0.0010881196883316161,0.002640302518165903
2459000.5233564815,0.6128055096472558,-0.5283128502692057,-0.3691654050906638,0.45724374601588696,-3.994866484930467e-06,-0.00025432077482868043,-0.0011087775708474442,0.007104530560938513,-0.0011790766825229607,0.0021494450593178742
2459000.5233796295,0.613216121563816,-0.5277893043256194,-0.3699085751981324,0.4566969284860557,-3.830416348345471e-06,-0.00025434912096921854,-0.0011087334956410315,0.007105574988107807,-0.0011595244282085492,0.0021402469929456642
2459000.523402778,0.6136260004312865,-0.527264972734571,-0.3706511930449053,0.4561496171392708,-3.6659031554305693e-06,-0.0002543744567639465,-0.0011086784848793234,0.007108243484043909,-0.0010294611108472575,0.002612596229106196
2459000.523425926,0.6140351295076442,-0.5267398774191381,-0.3713932277992367,0.45560183451328023,-3.5013294767945267e-06,-0.0002543967814267018,-0.001108612541551376,0.0071092791557376646,-0.0010098805785188692,0.0026032900229331353
2459000.523449074,0.6144435167828461,-0.5262140086815922,-0.372134693432733,0.45505357013708103,-3.336771646409906e-06,-0.0002544212102408402,-0.0011085579628467943,0.007108753247043593,-0.0011008773252592888,0.002111870299092114
2459000.523472222,0.6148511620023706,-0.5256873673568493,-0.3728755889842159,0.45450482453482677,-3.172222315266527e-06,-0.0002544477476930942,-0.0011085147703085861,0.0071096372469902054,-0.0010813116210840368,0.0021020170869794617
2459000.5234953705,0.615258073102586,-0.5251599436494706,-0.37361592839901414,0.4539555871610356,-3.0076202484976026e-06,-0.000254471271196033,-0.0011084606467899297,0.0071118595942314495,-0.0009511115319112591,0.0025740915014367135
2459000.5235185185,0.6156642334454226,-0.524631759632111,-0.3743556809077838,0.4534058806560019,-2.842968030431067e-06,-0.00025449178083844655,-0.0011083955988534728,0.007112188772786445,-0.0009868184809798378,0.0023233597453249334
2459000.5235416666,0.6160696509887275,-0.5241028055211,-0.37509486047549073,0.45285569447718316,-2.6783540357145806e-06,-0.000254516956989017,-0.0011083530844221811,0.007112263284961863,-0.0010224699906164684,0.0020725346259159996
2459000.523564815,0.6164743336095768,-0.5235730714967397,-0.3758334809862425,0.45230501807282864,-2.513695056123328e-06,-0.00025453911763145625,-0.0011082996477316865,0.007114150810313911,-0.0008922287926796777,0.002544075937654108
2459000.523587963,0.6168782647850997,-0.5230425797010734,-0.37657151177711634,0.4517538741098607,-2.3489936755689096e-06,-0.0002545582640689939,-0.001108235302582942,0.007114905998012599,-0.0008726119832953057,0.0025337371072150935
2459000.523611111,0.6172814524195148,-0.5225113203195723,-0.37730896676096426,0.45120225203175274,-2.1843030465584605e-06,-0.0002545795161152631,-0.0011081823457240862,0.007114600429036082,-0.0009635793620237515,0.002041846791163703
2459000.523634259,0.6176838962739716,-0.5219792941822071,-0.3780458449935371,0.4506501523487737,-2.0196158126391858e-06,-0.00025460287398267663,-0.0011081407731516391,0.007115204007600785,-0.0009438915145119621,0.00203152200825423
2459000.5236574076,0.6180856041786177,-0.5214464914000668,-0.37878216032864076,0.45009756445739757,-1.8548939270531754e-06,-0.0002546232149990016,-0.0011080882933433983,0.0071166450385517395,-0.0008135586178241404,0.0025026518635177064
2459000.5236805556,0.6184865597345593,-0.5209129342409418,-0.37951788219842186,0.44954451109965343,-1.6901399784288512e-06,-0.0002546405389080501,-0.0011080249091024975,0.0071172401327256685,-0.0007938565004855287,0.0024921534262883085
2459000.5237037037,0.6188867707902923,-0.5203786128306471,-0.38025302447200243,0.4489909816790425,-1.5253938562821657e-06,-0.0002546599674154178,-0.001107972916495769,0.00711706101687262,-0.0008848169827033314,0.001999882854597339
